"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
83227	Rodentia	Muridae	Arvicolinae	Ophiomys	panacaensis	Ophiomys panacaensis	NA	hyp	NA	Ophiomys panacaensis	1	1	0	3.77	3.77	0	0	0	37.6	37.6	-114.9	-114.9	0
83037	Lagomorpha	Leporidae	Leporinae	Pronotolagus	nevadensis	Pronotolagus nevadensis	NA	hys	NA	Pronotolagus nevadensis	1	1	0	5.89	5.89	0	0	0	38.7	38.7	-119.4	-119.4	0
83310	Rodentia	Sciuridae	Sciurinae	Spermophilus	wellingtonensis	Spermophilus wellingtonensis	NA	mes	NA	Spermophilus wellingtonensis	2	1	3.68	5.89	2.21	0.0024642	0.001934397	0.0496407091004953	39.2	38.7	-119.4	-119.8	1.84
83319	Rodentia	Sciuridae	Sciurinae	Marmota	korthi	Marmota korthi	NA	mes	NA	Marmota korthi	1	1	0	5.89	5.89	0	0	0	38.7	38.7	-119.4	-119.4	0
83872	Chiroptera	Vespertilionidae	NA	Antrozous	pallidus	Antrozous pallidus	NA	bra	NA	Antrozous pallidus	5	1	6.12	8.33	2.21	3.3155811	2.6027311635	1.82087371885038	43.6	32.1	-96.4	-119.8	1.31
83019	Lagomorpha	Leporidae	Archaeolaginae	Hypolagus	gidleyi	Hypolagus gidleyi	NA	hys	NA	Hypolagus gidleyi	11	2	11.47	13.68	2.21	5.18861952	4.0730663232	2.2778541480964	54.5	35.7	-100.5	-122.9	4.365
81027	Artiodactyla	Tayassuidae	Tayassuinae	Platygonus	pearcei	Platygonus pearcei	NA	bra	L2202	Platygonus pearcei	4	1	0	3.77	3.77	0.6604056	0.518418396	0.812653431666907	47	39	-116.2	-122.9	0
82688	Rodentia	Geomyidae	Geomyinae	Thomomys	carsonensis	Thomomys carsonensis	NA	hys	NA	Thomomys carsonensis	2	1	0.86	2.21	1.35	0	0	0	39.2	39.2	-119.8	-119.8	0.43
82645	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	gidleyi	Dipodomys gidleyi	NA	hys	NA	Dipodomys gidleyi	3	1	1.56	3.77	2.21	0.86604309	0.67984382565	0.930614361591309	39.2	32.1	-109.9	-119.8	0.78
83161	Rodentia	Muridae	Sigmodontinae	Abelmoschomys	valensis	Abelmoschomys valensis	NA	bra	NA	Abelmoschomys valensis	5	2	3.46	7.23	3.77	3.11819868	2.4477859638	1.76584220133057	45.6	28.5	-108.2	-123	2.13
81985	Artiodactyla	Bovidae	Ovibovini	Euceratherium	collinum	Euceratherium collinum	NA	mes	L2220	Euceratherium collinum	1	1	0	1.35	1.35	0	0	0	39.2	39.2	-119.8	-119.8	0
81384	Artiodactyla	Dromomerycidae	Aletomerycinae	Aletomeryx	occidentalis	Aletomeryx occidentalis	NA	mes	L2220	Aletomeryx occidentalis	1	1	0	17.92	17.92	0	0	0	35	35	-117.7	-117.7	0
81433	Artiodactyla	Antilocapridae	Merycodontinae	Meryceros	joraki	Meryceros joraki	NA	hyp	L2220	Meryceros joraki	5	1	2.98	16.66	13.68	0.00061605	0.00048359925	0.0248203545502477	35.1	35	-116.6	-117.1	2.08
81973	Artiodactyla	Camelidae	Miolabinae	Paramiolabis	minutus	Paramiolabis minutus	NA	mes	L2220	Paramiolabis minutus	3	1	1.28	16.66	15.38	0.1367631	0.1073590335	0.36981495372686	36	35	-106	-117.1	0.426666666666666
81013	Artiodactyla	Tayassuidae	Tayassuinae	Dyseohyus	fricki	Dyseohyus fricki	NA	bra	R2M00	Dyseohyus fricki	2	1	1.7	15.38	13.68	0.00049284	0.0003868794	0.0222	35.1	35	-116.6	-117	0.850000000000001
81261	Artiodactyla	Camelidae	Protolabinae	Protolabis	barstowensis	Protolabis barstowensis	NA	mes	L2220	Protolabis barstowensis	3	1	1.7	15.38	13.68	0.00061605	0.00048359925	0.0248203545502477	35.1	35	-116.6	-117.1	1.36
82536	Rodentia	Geomyoidea	NA	Mojavemys	alexandrae	Mojavemys alexandrae	NA	mes	NA	Mojavemys alexandrae	1	1	0	15.38	15.38	0	0	0	35.1	35.1	-116.6	-116.6	0
82538	Rodentia	Geomyoidea	NA	Mojavemys	lophatus	Mojavemys lophatus	NA	mes	NA	Mojavemys lophatus	2	1	1.7	15.38	13.68	0.00049284	0.0003868794	0.0222	35.1	35	-116.6	-117	0.850000000000001
83128	Rodentia	Muridae	Copemyinae	Copemys	barstowensis	Copemys barstowensis	NA	bra	NA	Copemys barstowensis	4	1	1.7	15.38	13.68	0.09425565	0.07399068525	0.307010830427853	43.5	35	-116.6	-117.5	0.68
82042	Carnivora	Canidae	Borophaginae	Cynarctus	galushai	Cynarctus galushai	7480			Cynarctus galushai	1	1	0	15.38	15.38	0	0	0	35	35	-117.1	-117.1	0
82047	Carnivora	Canidae	Borophaginae	Protepicyon	raki	Protepicyon raki	28000			Protepicyon raki	3	1	1.7	15.38	13.68	0.07688304	0.0603531864	0.277277911128889	35.6	35	-106.7	-117.1	1.36
82782	Rodentia	Eomyidae	Eomyinae	Pseudadjidaumo	stirtoni	Pseudadjidaumo stirtoni	NA	bra	NA	Pseudadjidaumo stirtoni	2	1	1.7	15.38	13.68	0	0	0	35	35	-117	-117.1	0.850000000000001
80472	Carnivora	Ursidae	Hemicyoninae	Plithocyon	barstowensis	Plithocyon barstowensis	144277			Plithocyon barstowensis	1	1	0	13.68	13.68	0	0	0	35	35	-117	-117	0
81143	Artiodactyla	Merycoidodontidae	Ustatochoerinae	Mediochoerus	mohavensis	Mediochoerus mohavensis	NA	mes	L2220	Mediochoerus mohavensis	1	1	0	13.68	13.68	0	0	0	35	35	-117	-117	0
81424	Artiodactyla	Antilocapridae	Merycodontinae	Ramoceros	brevicornis	Ramoceros brevicornis	NA	hyp	L2220	Ramoceros brevicornis	1	1	0	13.68	13.68	0	0	0	35	35	-117	-117	0
82560	Rodentia	Heteromyidae	Mioheteromyinae	Mookomys	subtilis	Mookomys subtilis	NA	bra	NA	Mookomys subtilis	1	1	0	13.68	13.68	0	0	0	35	35	-117	-117	0
82565	Rodentia	Heteromyidae	NA	Korthomys	formicarum	Korthomys formicarum	NA	bra	NA	Korthomys formicarum	2	1	1.7	15.38	13.68	0.75145779	0.58989436515	0.866866650644723	45.7	35	-111.3	-117	0.850000000000001
82623	Rodentia	Heteromyidae	Dipodomyinae	Cupidinimus	eurekensis	Cupidinimus eurekensis	NA	hys	NA	Cupidinimus eurekensis	2	1	1.7	15.38	13.68	0.75145779	0.58989436515	0.866866650644723	45.7	35	-111.3	-117	0.850000000000001
82194	Carnivora	Amphicyonidae	Amphicyoninae	Ischyrocyon	mohavensis	Ischyrocyon mohavensis	NA			Ischyrocyon mohavensis	1	1	0	12.34	12.34	0	0	0	35.4	35.4	-117.9	-117.9	0
83717	Eulipotyphla	Talpidae	Talpinae	Scapanus	schultzi	Scapanus schultzi	NA	bra	NA	Scapanus schultzi	4	1	4.01	12.34	8.33	0.02069928	0.0162489348	0.143872443504655	43.8	35.4	-117.9	-118.1	2.29428571428571
81668	Perissodactyla	Equidae	Equinae	Pliohippus	tantalus	Pliohippus tantalus	NA	hyp	L2323	Pliohippus tantalus	2	1	2.77	11.1	8.33	0.00024642	0.0001934397	0.0156977705423414	35.5	35.4	-117.9	-118.1	1.385
81854	Proboscidea	Gomphotheriidae		Serbelodon	burnhami	Serbelodon burnhami	NA	bra	R3300	Serbelodon burnhami	2	1	2.77	11.1	8.33	0.00024642	0.0001934397	0.0156977705423414	35.5	35.4	-117.9	-118.1	1.385
82544	Rodentia	Geomyoidea	NA	Phelosaccomys	shotwelli	Phelosaccomys shotwelli	NA	hys	NA	Phelosaccomys shotwelli	2	1	0	11.1	11.1	0	0	0	35.4	35.4	-116.2	-117.9	0
82619	Rodentia	Heteromyidae	Dipodomyinae	Cupidinimus	avawatzensis	Cupidinimus avawatzensis	NA	hys	NA	Cupidinimus avawatzensis	2	1	0	11.1	11.1	0	0	0	35.4	35.4	-116.2	-117.9	0
83830	Eulipotyphla	Soricidae	Soricinae	Alluvisorex	chasseae	Alluvisorex chasseae	NA	bra	NA	Alluvisorex chasseae	2	1	2.77	11.1	8.33	0.00024642	0.0001934397	0.0156977705423414	35.5	35.4	-117.9	-118.1	1.385
80379	Carnivora	Mustelidae	Ischyrictini	Plionictis	buwaldi	Plionictis buwaldi	NA			Plionictis buwaldi	1	1	0	8.33	8.33	0	0	0	35.5	35.5	-118.1	-118.1	0
82102	Carnivora	Mephitidae	NA	Martinogale	faulli	Martinogale faulli	NA			Martinogale faulli	1	1	0	8.33	8.33	0	0	0	35.5	35.5	-118.1	-118.1	0
83013	Lagomorpha	Leporidae	Archaeolaginae	Panolax	sanctaefidei	Panolax sanctaefidei	NA	hys	NA	Panolax sanctaefidei	2	1	2.58	13.68	11.1	0.05026968	0.0394616988	0.224209009631638	35.8	35.4	-106	-116.2	1.29
80997	Artiodactyla	incertae sedis		Brachyhyops	viensis	Brachyhyops viensis	NA	bra		Brachyhyops viensis	2	2	0	38.61	38.61	0.09511812	0.0746677242	0.308412256565786	54.5	35.2	-105.7	-106.1	0
80908	Artiodactyla	Dichobunidae	Leptochoerinae	Stibarus	montanus	Stibarus montanus	NA	bra	R2300	Stibarus montanus	5	2	2.09	36.66	34.57	1.09016208	0.8557772328	1.04410827024787	54.5	46.6	-100.8	-112	0.527142857142856
80974	Artiodactyla	Anthracotheriidae	Bothriodontinae	Bothriodon	advena	Bothriodon advena	NA	bra	L3220	Bothriodon advena	1	1	0	36.66	36.66	0	0	0	54.5	54.5	-105.7	-105.7	0
80984	Artiodactyla	Entelodontidae		Cypretherium	coarctatum	Cypretherium coarctatum	NA	bra	R2M00	Cypretherium coarctatum	2	1	1.69	36.66	34.97	0	0	0	54.5	54.5	-105.7	-105.7	0.844999999999999
81187	Artiodactyla	Protoceratidae	Protoceratinae	Pseudoprotoceras	semicinctus	Pseudoprotoceras semicinctus	NA	bra	L2220	Pseudoprotoceras semicinctus	2	1	1.69	36.66	34.97	0	0	0	54.5	54.5	-105.7	-105.7	0.844999999999999
81549	Perissodactyla	Equidae	Anchitheriinae	Mesohippus	propinquus	Mesohippus propinquus	NA	bra	L2212	Mesohippus propinquus	3	2	1.69	36.66	34.97	0.46487133	0.36492399405	0.681814732900368	54.5	46.8	-100.8	-105.7	0.563333333333333
81788	Perissodactyla	Rhinocerotidae	Teletaceriidae	Penetrigonias	sagittatus	Penetrigonias sagittatus	186070	bra	L2212	Penetrigonias sagittatus	2	1	1.69	36.66	34.97	0	0	0	54.5	54.5	-105.7	-105.7	0.844999999999999
82742	Rodentia	Eomyidae	Yoderimyinae	Yoderimys	stewarti	Yoderimys stewarti	NA	bra	NA	Yoderimys stewarti	2	2	1.69	36.66	34.97	0.46487133	0.36492399405	0.681814732900368	54.5	46.8	-100.8	-105.7	0.844999999999999
82771	Rodentia	Eomyidae	Eomyinae	Paradjidaumo	hansonorum	Paradjidaumo hansonorum	NA	mes	NA	Paradjidaumo hansonorum	2	2	1.69	36.66	34.97	0.46487133	0.36492399405	0.681814732900368	54.5	46.8	-100.8	-105.7	0.844999999999999
82809	Rodentia	Eomyidae	Eomyinae	Cupressimus	barbarae	Cupressimus barbarae	NA	bra	NA	Cupressimus barbarae	1	1	0	36.66	36.66	0	0	0	54.5	54.5	-105.7	-105.7	0
82910	Rodentia	Ischyromyidae	Ischyromyinae	Ischyromys	junctus	Ischyromys junctus	NA	bra	NA	Ischyromys junctus	1	1	0	36.66	36.66	0	0	0	54.5	54.5	-105.7	-105.7	0
82967	Rodentia	Cylindrodontidae	Cylindrodontinae	Cylindrodon	collinus	Cylindrodon collinus	NA	hyp	NA	Cylindrodon collinus	2	2	1.69	36.66	34.97	0.46487133	0.36492399405	0.681814732900368	54.5	46.8	-100.8	-105.7	0.844999999999999
82972	Rodentia	Cylindrodontidae	Cylindrodontinae	Ardynomys	saskatchewanensis	Ardynomys saskatchewanensis	NA	mes	NA	Ardynomys saskatchewanensis	2	1	1.95	38.61	36.66	0	0	0	54.5	54.5	-105.7	-105.7	0.975000000000001
83486	Didelphimorphia	Didelphidae	Peradectinae	Didelphidectes	pumilis	Didelphidectes pumilis	NA	bra	NA	Didelphidectes pumilis	2	2	1.69	36.66	34.97	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0.844999999999999
84178	Rodentia	Eutypomyidae	NA	Eutypomys	parvus	Eutypomys parvus	NA	mes	NA	Eutypomys parvus	2	2	1.69	36.66	34.97	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0.844999999999999
83109	Rodentia	Muridae	Eumyinae	Eumys	pristinus	Eumys pristinus	NA	bra	NA	Eumys pristinus	1	1	0	34.3	34.3	0	0	0	54.5	54.5	-105.7	-105.7	0
83731	Eulipotyphla	Geolabdidae	NA	Centetodon	divaricatus	Centetodon divaricatus	NA	bra	NA	Centetodon divaricatus	1	1	0	34.3	34.3	0	0	0	54.5	54.5	-105.7	-105.7	0
81583	Perissodactyla	Equidae	Anchitheriinae	Archaeohippus	stenolophus	Archaeohippus stenolophus	NA	bra	L2212	Archaeohippus stenolophus	1	1	0	17.92	17.92	0	0	0	54.5	54.5	-105.7	-105.7	0
81892	Perissodactyla	Equidae	Anchitheriinae	Mesohippus	stenlophus	Mesohippus stenlophus	NA	bra	L2212	Mesohippus stenlophus	1	1	0	17.92	17.92	0	0	0	54.5	54.5	-105.7	-105.7	0
82988	Lagomorpha	Leporidae	Palaeolaginae	Megalagus	dawsoni	Megalagus dawsoni	NA	mes	NA	Megalagus dawsoni	1	1	0	16.66	16.66	0	0	0	54.5	54.5	-105.7	-105.7	0
83336	Rodentia	Sciuridae	Pteromyini	Sciurion	capestre	Sciurion capestre	NA	bra	NA	Sciurion capestre	2	2	7.08	16.66	9.58	1.63475028	1.2832789698	1.2785735332784	54.5	43.8	-105.7	-118.1	3.54
82548	Rodentia	Geomyoidea	NA	Harrymys	canadensis	Harrymys canadensis	NA	hyp	NA	Harrymys canadensis	2	2	2.98	16.66	13.68	0.89635275	0.70363690875	0.946759077062375	54.5	44.8	-105.7	-113.2	1.49
82625	Rodentia	Heteromyidae	Dipodomyinae	Cupidinimus	kleinfelderi	Cupidinimus kleinfelderi	NA	hys	NA	Cupidinimus kleinfelderi	1	1	0	13.68	13.68	0	0	0	54.5	54.5	-105.7	-105.7	0
82630	Rodentia	Heteromyidae	Dipodomyinae	Cupidinimus	saskatchewanensis	Cupidinimus saskatchewanensis	NA	hys	NA	Cupidinimus saskatchewanensis	1	1	0	13.68	13.68	0	0	0	54.5	54.5	-105.7	-105.7	0
82785	Rodentia	Eomyidae	Eomyinae	Pseudadjidaumo	russelli	Pseudadjidaumo russelli	NA	bra	NA	Pseudadjidaumo russelli	2	1	1.34	13.68	12.34	0	0	0	54.5	54.5	-105.7	-115	0.67
26184	Cimolesta	Cimolestidae		Cimolestes	incisus	Cimolestes incisus	NA	bra	NA	Cimolestes incisus	2	1	0.97	65.94	64.97	0	0	0	46.6	46.6	-112	-112	0.484999999999999
80725	Condylarthra	Hyopsodontidae		Oxyprimus	erikseni	Oxyprimus erikseni	NA	bra	R2200	Oxyprimus erikseni	4	2	0	65.94	65.94	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0
80763	Condylarthra	Periptychidae		Mimatuta	morgoth	Mimatuta morgoth	NA	bra	R2200	Mimatuta morgoth	4	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
83503	Cimolesta	Cimolestidae	NA	Cimolestes	magnus	Cimolestes magnus	NA	bra	NA	Cimolestes magnus	1	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
83507	Cimolesta	Cimolestidae	NA	Procerberus	formicarum	Procerberus formicarum	NA	bra	NA	Procerberus formicarum	5	2	0	65.94	65.94	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0
80811	Mesonychia	Mesonychidae	Triisodontinae	Ragnarok	harbichti	Ragnarok harbichti	NA		S2100	Ragnarok harbichti	2	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
83615	Leptictida	Gypsonictopidae	NA	Gypsonictops	illuminatus	Gypsonictops illuminatus	500	bra	NA	Gypsonictops illuminatus	3	2	0	65.94	65.94	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0
84042	Primates	Purgatoriidae	NA	Purgatorius	ceratops	Purgatorius ceratops	NA	bra	NA	Purgatorius ceratops	1	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
80626	Condylarthra	incertae sedis		Protungulatum	mckeeveri	Protungulatum mckeeveri	NA			Protungulatum mckeeveri	1	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
80810	Mesonychia	Mesonychidae	Triisodontinae	Ragnarok	engdahli	Ragnarok engdahli	NA		S2100	Ragnarok engdahli	1	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
83426	Multituberculata	Microcosmodontidae	NA	Acheronodon	garbani	Acheronodon garbani	NA	bra	NA	Acheronodon garbani	1	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
83744	Eulipotyphla	Geolabdidae	NA	Batodon	tenuis	Batodon tenuis	NA	bra	NA	Batodon tenuis	1	1	0	65.94	65.94	0	0	0	46.6	46.6	-112	-112	0
83431	Multituberculata	Microcosmodontidae	NA	Microcosmodon	harleyi	Microcosmodon harleyi	NA	bra	NA	Microcosmodon harleyi	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
83445	Multituberculata	Taeniolabididae	NA	Taeniolabis	lamberti	Taeniolabis lamberti	NA	bra	NA	Taeniolabis lamberti	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
84043	Primates	Purgatoriidae	NA	Purgatorius	janisae	Purgatorius janisae	NA	bra	NA	Purgatorius janisae	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
84163	Primates	Pandemoniumidae	NA	Pandemonium	dis	Pandemonium dis	NA	bra	NA	Pandemonium dis	2	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
80640	Condylarthra	Arctocyonidae		Chriacus	calenancus	Chriacus calenancus	NA		R2300	Chriacus calenancus	2	1	0.31	64.46	64.15	0	0	0	46.6	46.6	-112	-112	0.155000000000001
80805	Condylarthra	Periptychidae		Tinuviel	eurydice	Tinuviel eurydice	NA	bra	R2M00	Tinuviel eurydice	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
80828	Mesonychia	Mesonychidae	Triisodontinae	Eoconodon	nidhoggi	Eoconodon nidhoggi	NA		S2100	Eoconodon nidhoggi	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
83508	Cimolesta	Cimolestidae	NA	Procerberus	plutonis	Procerberus plutonis	NA	bra	NA	Procerberus plutonis	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
83594	Leptictida	Leptictidae	NA	Prodiacodon	crustulum	Prodiacodon crustulum	500	bra	NA	Prodiacodon crustulum	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
83755	Eulipotyphla	Nyctitheriidae	NA	Leptacodon	proserpinae	Leptacodon proserpinae	NA	bra	NA	Leptacodon proserpinae	1	1	0	64.46	64.46	0	0	0	46.6	46.6	-112	-112	0
84041	Primates	Purgatoriidae	NA	Purgatorius	unio	Purgatorius unio	NA	bra	NA	Purgatorius unio	2	1	0.51	64.97	64.46	0	0	0	46.6	46.6	-112	-112	0.25500000000001
82191	Condylarthra	Arctocyonidae		Chriacus	punitor	Chriacus punitor	NA		R2300	Chriacus punitor	2	2	2.23	64.15	61.92	0.1219779	0.0957526515	0.34925334644066	51.1	46.6	-112	-114.2	1.115
80686	Condylarthra	Arctocyonidae		Carcinodon	aquilonius	Carcinodon aquilonius	NA		R2300	Carcinodon aquilonius	3	2	0.97	65.94	64.97	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0.323333333333338
80722	Condylarthra	Hyopsodontidae		Litomylus	orthronepius	Litomylus orthronepius	NA	bra	R2200	Litomylus orthronepius	2	2	0.97	65.94	64.97	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0.484999999999999
83378	Multituberculata	Neoplagiaulacidae	NA	Mesodma	thompsoni	Mesodma thompsoni	NA	bra	NA	Mesodma thompsoni	7	2	0.97	65.94	64.97	4.23398844	3.3236809254	2.05766577460967	54.5	30.3	-97.8	-112	0.515714285714282
83389	Multituberculata	Neoplagiaulacidae	NA	Neoplagiaulax	kremnus	Neoplagiaulax kremnus	NA	bra	NA	Neoplagiaulax kremnus	3	2	0.97	65.94	64.97	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0.323333333333338
83419	Multituberculata	Eucosmodontidae	NA	Stygimys	camptorhiza	Stygimys camptorhiza	NA	bra	NA	Stygimys camptorhiza	2	2	0.97	65.94	64.97	0.61321617	0.48137469345	0.783081202685903	54.5	46.6	-105.7	-112	0.484999999999999
83442	Multituberculata	Taeniolabididae	NA	Catopsalis	waddleae	Catopsalis waddleae	NA	bra	NA	Catopsalis waddleae	1	1	0	64.97	64.97	0	0	0	46.6	46.6	-112	-112	0
80677	Condylarthra	Arctocyonidae	Arctocyoninae	Colpoclaenus	silberlingi	Colpoclaenus silberlingi	NA		R2300	Colpoclaenus silberlingi	2	1	1.78	64.15	62.37	0	0	0	46.6	46.6	-112	-112	0.890000000000008
80650	Condylarthra	Arctocyonidae		Deuterogonodon	montanus	Deuterogonodon montanus	NA		R2300	Deuterogonodon montanus	1	1	0	63.01	63.01	0	0	0	46.6	46.6	-112	-112	0
83420	Multituberculata	Eucosmodontidae	NA	Stygimys	jepseni	Stygimys jepseni	NA	bra	NA	Stygimys jepseni	2	1	0.64	63.01	62.37	0	0	0	46.6	46.6	-112	-112	0.32
80171	Carnivora	Viverravidae		Ictidopappus	mustelinus	Ictidopappus mustelinus	NA			Ictidopappus mustelinus	1	1	0	62.37	62.37	0	0	0	46.6	46.6	-112	-112	0
80564	Taeniodonta	Conoryctidae		Conoryctes	comma	Conoryctes comma	NA	bra	RM100	Conoryctes comma	3	1	0	62.37	62.37	0.61506432	0.4828254912	0.784260364929913	46.6	36.2	-107.2	-112	0
80582	Cimolesta	Titanoideidae		Titanoides	simpsoni	Titanoides simpsoni	NA	bra	L2120	Titanoides simpsoni	1	1	0	62.37	62.37	0	0	0	46.6	46.6	-112	-112	0
80586	Cimolesta	Pantolambdidae		Pantolambda	intermedium	Pantolambda intermedium	NA	bra	L2120	Pantolambda intermedium	2	1	0.64	63.01	62.37	0.47756196	0.3748861386	0.691058579282538	46.6	36.4	-108.2	-112	0.32
80864	Condylarthra	Phenacodontidae	Tetraclaenodontinae	Tetraclaenodon	septentrionalis	Tetraclaenodon septentrionalis	NA	bra	R2200	Tetraclaenodon septentrionalis	1	1	0	62.37	62.37	0	0	0	46.6	46.6	-112	-112	0
83614	Leptictida	Leptictidae	NA	Leptonysson	basiliscus	Leptonysson basiliscus	500	bra	NA	Leptonysson basiliscus	1	1	0	62.37	62.37	0	0	0	46.6	46.6	-112	-112	0
83616	Leptictida	Leptictidae	NA	Stilpnodon	simplicidens	Stilpnodon simplicidens	500	bra	NA	Stilpnodon simplicidens	1	1	0	62.37	62.37	0	0	0	46.6	46.6	-112	-112	0
84121	Primates	Plesiadapidae	NA	Pronothodectes	matthewi	Pronothodectes matthewi	NA	bra	NA	Pronothodectes matthewi	3	2	0	62.37	62.37	0.2920077	0.2292260445	0.540377368141931	54.5	46.6	-112	-115	0
80878	Condylarthra	Phenacodontidae	Meniscotheriinae	Ectocion	collinus	Ectocion collinus	6003	bra	R2200	Ectocion collinus	8	2	5.5	61.92	56.42	4.32146754	3.3923520189	2.07881397436134	54.5	29.8	-100.8	-115	2.98833333333333
84146	Primates	Carpolestidae	NA	Elphidotarsius	russelli	Elphidotarsius russelli	NA	bra	NA	Elphidotarsius russelli	4	2	2.8	61.92	59.12	0.2920077	0.2292260445	0.540377368141931	54.5	46.6	-112	-115	1.86666666666667
83581	Cimolesta	Apatemyidae	Unuchiniinae	Unuchinia	asaphes	Unuchinia asaphes	NA	bra	NA	Unuchinia asaphes	1	1	0	61.92	61.92	0	0	0	46.6	46.6	-112	-112	0
83342	Multituberculata	Ptilodontidae	NA	Baiotomeus	rhothonion	Baiotomeus rhothonion	NA	bra	NA	Baiotomeus rhothonion	2	1	0	62.37	62.37	0	0	0	54.5	54.5	-115	-115	0
83415	Multituberculata	Eucosmodontidae	NA	Eucosmodon	molestus	Eucosmodon molestus	NA	bra	NA	Eucosmodon molestus	2	2	2.6	64.97	62.37	1.53322524	1.2035818134	1.23823472734373	54.5	36.2	-108.2	-115	1.3
80723	Condylarthra	Hyopsodontidae		Litomylus	grandaletes	Litomylus grandaletes	NA	bra	R2200	Litomylus grandaletes	3	1	0.45	62.37	61.92	0.03351312	0.0263077992	0.183065889777424	54.5	51.1	-114.2	-115	0.149999999999999
82156	Condylarthra	Mioclaenidae	Apheliscinae	Gingerichia	hystrix	Gingerichia hystrix	NA	bra		Gingerichia hystrix	2	1	0	61.92	61.92	0.03351312	0.0263077992	0.183065889777424	54.5	51.1	-114.2	-115	0
83343	Multituberculata	Ptilodontidae	NA	Baiotomeus	russelli	Baiotomeus russelli	NA	bra	NA	Baiotomeus russelli	2	1	0	61.92	61.92	0.03351312	0.0263077992	0.183065889777424	54.5	51.1	-114.2	-115	0
83350	Multituberculata	Ptilodontidae	NA	Prochetodon	speirsae	Prochetodon speirsae	NA	bra	NA	Prochetodon speirsae	4	1	2.8	61.92	59.12	0	0	0	54.5	54.5	-115	-115	1.4
83400	Multituberculata	Neoplagiaulacidae	NA	Parectypodus	corystes	Parectypodus corystes	NA	bra	NA	Parectypodus corystes	3	1	1.75	63.67	61.92	0	0	0	54.5	54.5	-115	-115	0.733333333333334
83427	Multituberculata	Microcosmodontidae	NA	Acheronodon	vossae	Acheronodon vossae	NA	bra	NA	Acheronodon vossae	3	1	0	61.92	61.92	0.03351312	0.0263077992	0.183065889777424	54.5	51.1	-114.2	-115	0
83435	Multituberculata	Microcosmodontidae	NA	Pentacosmodon	bowensis	Pentacosmodon bowensis	NA	bra	NA	Pentacosmodon bowensis	1	1	0	61.92	61.92	0	0	0	54.5	54.5	-115	-115	0
83493	Cimolesta	Palaeoryctidae	Palaeoryctinae	Pararyctes	rutherfordi	Pararyctes rutherfordi	NA	bra	NA	Pararyctes rutherfordi	1	1	0	61.92	61.92	0	0	0	54.5	54.5	-115	-115	0
83524	Cimolesta	Pantolestidae	Pantolestinae	Paleotomus	junior	Paleotomus junior	NA	bra	NA	Paleotomus junior	3	1	0.45	62.37	61.92	0.03351312	0.0263077992	0.183065889777424	54.5	51.1	-114.2	-115	0.149999999999999
83393	Multituberculata	Neoplagiaulacidae	NA	Neoplagiaulax	nanophus	Neoplagiaulax nanophus	NA	bra	NA	Neoplagiaulax nanophus	2	2	4.55	63.67	59.12	1.34717814	1.0575348399	1.16068003342868	54.5	46.8	-100.8	-115	2.275
80678	Condylarthra	Arctocyonidae	Arctocyoninae	Colpoclaenus	procyonoides	Colpoclaenus procyonoides	NA		R2300	Colpoclaenus procyonoides	3	2	3.25	62.37	59.12	1.75869954	1.3805791389	1.32615969626588	54.5	36.2	-107.2	-115	3.25
