"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
25614	Carnivora	Mustelidae		Meles	hollitzeri	Meles hollitzeri	15000	NA	NA	Meles hollitzeri	1	1	0	0.6	0.6	0	0	0	44	44	41.2	41.2	0
81287	Artiodactyla	Camelidae	Camelinae	Aepycamelus	robustus	Aepycamelus robustus	NA	mes	L2220	Aepycamelus robustus	5	1	2.58	13.68	11.1	1.91640834	1.5043805469	1.3843440107141	42.8	35.1	-97.6	-117.8	1.548
81303	Artiodactyla	Camelidae	Camelinae	Alforjas	taylori	Alforjas taylori	708083	mes	L2220	Alforjas taylori	3	1	1.1	8.33	7.23	0.29952351	0.23512595535	0.547287410781575	37.4	35.7	-99.8	-114.1	0.824999999999999
34030	Rodentia	Thryonomyidae	NA	Paraphiomys	afarensis	Paraphiomys afarensis	39	NA	NA	Paraphiomys afarensis	1	1	0	8.5	8.5	0	0	0	8.9	8.9	40.3	40.3	0
84906	Litopterna	Macraucheniidae	NA	Cullinia	levis	Cullinia levis	NA	NA	NA	Cullinia levis	1	1	0	9.25	9.25	0	0	0	-38.6	-38.6	-63	-63	0
83818	Eulipotyphla	Soricidae	Soricinae	Sorex	edwardsi	Sorex edwardsi	NA	bra	NA	Sorex edwardsi	2	1	1.1	8.33	7.23	0.01774224	0.0139276584	0.1332	40.8	40.4	-96.7	-100.3	0.55
31598	Carnivora	Mustelidae		Parataxidea	sinensis	Parataxidea sinensis	5749	NA	NA	Parataxidea sinensis	2	1	2	8.25	6.25	1.50759756	1.1834640846	1.2278426446414	39	25.7	111	101.8	1
83181	Rodentia	Muridae	Neotominae	Baiomys	minimus	Baiomys minimus	NA	bra	NA	Baiomys minimus	1	1	0	3.77	3.77	0	0	0	32.1	32.1	-109.9	-109.9	0
33679	Artiodactyla	Bovidae		Hemibos	gracilis	Hemibos gracilis	267465	hyp	L2220	Hemibos gracilis	2	2	1	2.2	1.2	2.87054658	2.2533790653	1.69426874491623	37.7	35.5	103.5	-2.4	0.5
23753	Eulipotyphla	Dimylidae		Dimyloides	stehlini	Dimyloides stehlini	NA	NA	NA	Dimyloides stehlini	2	2	0	22.35	22.35	0.1034964	0.081244674	0.321708563765406	49	47	11	6.8	0
33979	Artiodactyla	Cervidae	Cervinae	Axis	kuhlii	Axis kuhlii	NA	NA	L2220	Axis kuhlii	1	1	0	0.01	0.01	0	0	0	-7.4	-7.4	110.3	110.3	0
82269	Proboscidea	Gomphotheriidae		Anancus	capensis	Anancus capensis	NA	NA	NA	Anancus capensis	1	1	0	5.12	5.12	0	0	0	-33	-33	18.1	18.1	0
83730	Eulipotyphla	Geolabdidae	NA	Centetodon	chadronensis	Centetodon chadronensis	NA	bra	NA	Centetodon chadronensis	4	1	1.01	35.31	34.3	0.1404594	0.110260629	0.374779134958178	43	41.1	-100.8	-106.8	0.560000000000002
29799	Carnivora	Ursidae	Ailuropodinae	Ailuropoda	microta	Ailuropoda microta	NA	NA	NA	Ailuropoda microta	2	1	1.07	2.14	1.07	0.0381951	0.0299831535	0.195435667164415	30.9	24.7	109.7	109.2	0.535
34038	Eulipotyphla	Talpidae	Talpinae	Urotrichus	giganteus	Urotrichus giganteus	NA	NA	NA	Urotrichus giganteus	2	1	2.3	10.55	8.25	0.00036963	0.00029015955	0.0192257639640145	48.1	48	16.6	16.3	1.15
80493	Carnivora	Nimravidae	Nimravinae	Pogonodon	paucidens	Pogonodon paucidens	NA			Pogonodon paucidens	1	1	0	33	33	0	0	0	40.8	40.8	-96.7	-96.7	0
85738	Lagomorpha	Ochotonidae		Ochotona	mediterranensis	Ochotona mediterranensis	NA	NA	NA	Ochotona mediterranensis	1	1	0	5.15	5.15	0	0	0	40.3	40.3	32.7	32.7	0
29923	Carnivora	Felidae	Machairodontinae	Homotherium	ultimus	Homotherium ultimus	NA	NA	NA	Homotherium ultimus	2	1	0	0.67	0.67	0	0	0	39.7	39.7	115.9	115.9	0
24194	Artiodactyla	Moschidae		Bedenomeryx	paulhiacensis	Bedenomeryx paulhiacensis	NA	bra	L2220	Bedenomeryx paulhiacensis	2	1	0	22.35	22.35	0.02242422	0.0176030127	0.149747186951876	45	43.7	2.9	1.5	0
84713	Paucituberculata	Palaeothentidae	NA	Palaeothentes	aratae	Palaeothentes aratae	NA	NA	NA	Palaeothentes aratae	1	1	0	17	17	0	0	0	-51.1	-51.1	-69.1	-69.1	0
84008	Primates	Omomyidae	Omomyinae	Steinius	annectens	Steinius annectens	NA	bra	NA	Steinius annectens	1	1	0	53.25	53.25	0	0	0	43.5	43.5	-108.2	-108.2	0
29207	Carnivora	Herpestidae		Mungos	minutus	Mungos minutus	NA	NA	NA	Mungos minutus	1	1	0	1.81	1.81	0	0	0	-3	-3	35.3	35.3	0
85850	Rodentia	Muridae	Deomyinae	Preacomys	griffini	Preacomys griffini	NA	NA	NA	Preacomys griffini	1	1	0	6.14	6.14	0	0	0	0.8	0.8	35.9	35.9	0
23159	Carnivora	Procyonidae		Plesictis	palustris	Plesictis palustris	NA	NA	NA	Plesictis palustris	1	1	0	20.6	20.6	0	0	0	46.2	46.2	3.5	3.5	0
81587	Perissodactyla	Equidae	Anchitheriinae	Desmatippus	tyleri	Desmatippus tyleri	NA	mes	L2212	Desmatippus tyleri	1	1	0	17.92	17.92	0	0	0	43.9	43.9	-110.6	-110.6	0
84707	Sparassodonta	Hathliacynidae	NA	Sipalocyon	gracilis	Sipalocyon gracilis	NA	NA	NA	Sipalocyon gracilis	1	1	0	14.75	14.75	0	0	0	-44.6	-44.6	-71.2	-71.2	0
84150	Primates	Carpolestidae	NA	Carpodaptes	cygneus	Carpodaptes cygneus	NA	bra	NA	Carpodaptes cygneus	1	1	0	58.44	58.44	0	0	0	54.5	54.5	-115	-115	0
85508	Rodentia	Muridae	Lophiomyinae	Protolophiomys	ibericus	Protolophiomys ibericus	NA	NA	NA	Protolophiomys ibericus	1	1	0	6.2	6.2	0	0	0	36.7	36.7	-3.6	-3.6	0
27197	Eulipotyphla	Erinaceidae		Deinogalerix	brevirostris	Deinogalerix brevirostris	NA	NA	NA	Deinogalerix brevirostris	1	1	0	6.05	6.05	0	0	0	41.8	41.8	16	16	0
80102	Carnivora	Viverravidae	Didymictinae	Protictis	aprophatos	Protictis aprophatos	NA			Protictis aprophatos	1	1	0	46.67	46.67	0	0	0	41.1	41.1	-104.8	-104.8	0
22024	Rodentia	Muridae	Arvicolinae	Dolomys	nehringi	Dolomys nehringi	NA	NA	NA	Dolomys nehringi	4	4	2.13	5.15	3.02	2.90332044	2.2791065454	1.70391327244082	45.9	37.3	24.4	-3	1.695
34547	Dasyuromorphia	Dasyuridae	NA	Sarcophilus	laniarius	Sarcophilus laniarius	NA	NA	NA	Sarcophilus laniarius	1	1	0	1.27	1.27	0	0	0	-38.4	-38.4	141.6	141.6	0
81753	Perissodactyla	Tapiridae		Tapirus	haysii	Tapirus haysii	361704	bra	L2202	Tapirus haysii	7	1	3.13	3.77	0.64	2.4124518	1.893774663	1.55320694049441	37	28.1	-81.6	-103.6	1.06333333333333
30041	Perissodactyla	Tapiridae		Tapirus	teilhardi	Tapirus teilhardi	NA	bra	L3212	Tapirus teilhardi	1	1	0	1.48	1.48	0	0	0	31.8	31.8	98.7	98.7	0
24680	Rodentia	Muridae	Megacricetodontinae	Megacricetodon	schaubi	Megacricetodon schaubi	NA	NA	NA	Megacricetodon schaubi	2	2	3.62	15	11.38	0	0	0	48.2	48.2	17	11.4	1.81
22522	Carnivora	Mustelidae		Lutra	affinis	Lutra affinis	NA	NA	NA	Lutra affinis	1	1	0	5.15	5.15	0	0	0	43.6	43.6	3.9	3.9	0
83237	Rodentia	Muridae	Arvicolinae	Pliophenacomys	koenigswaldi	Pliophenacomys koenigswaldi	NA	hyp	NA	Pliophenacomys koenigswaldi	1	1	0	3.77	3.77	0	0	0	39.8	39.8	-86.1	-86.1	0
83495	Cimolesta	Palaeoryctidae	Palaeoryctinae	Aaptoryctes	ivyi	Aaptoryctes ivyi	NA	bra	NA	Aaptoryctes ivyi	2	1	0.49	58.44	57.95	0	0	0	44.7	44.7	-107	-107	0.244999999999997
29996	Rodentia	Sciuridae	Sciurinae	Spermophilus	dauricus	Spermophilus dauricus	NA	NA	NA	Spermophilus dauricus	1	1	0	0.02	0.02	0	0	0	39.7	39.7	122	122	0
20638	Rodentia	Muridae	Cricetinae	Kowalskia	gansunica	Kowalskia gansunica	NA	NA	NA	Kowalskia gansunica	1	1	0	6.2	6.2	0	0	0	37	37	103.3	103.3	0
84842	Rodentia	Caviidae	Dolichotiinae	Prodolichotis	pridiana	Prodolichotis pridiana	NA	NA	NA	Prodolichotis pridiana	1	1	0	12.5	12.5	0	0	0	3.3	3.3	-75.1	-75.1	0
85456	Artiodactyla	Anthracotheriidae	Bothriodontinae	Elomeryx	minor	Elomeryx minor	NA	NA	NA	Elomeryx minor	2	2	0	22.35	22.35	0.036963	0.029015955	0.192257639640145	47.5	46	7.8	5.8	0
35188	Perissodactyla	Equidae	Equinae	Equus	hipparionoides	Equus hipparionoides	NA	hyp	L2320	Equus hipparionoides	1	1	0	0.96	0.96	0	0	0	41.5	41.5	43.5	43.5	0
84567	Cingulata	Dasypodidae	Euphractinae	Utaetus	buccatus	Utaetus buccatus	2500	NA	NA	Utaetus buccatus	1	1	0	40.5	40.5	0	0	0	-45.7	-45.7	-68.7	-68.7	0
83514	Cimolesta	Cimolestidae	NA	Gelastops	parcus	Gelastops parcus	NA	bra	NA	Gelastops parcus	3	1	1.76	62.37	60.61	0.4879116	0.383010606	0.698506692881321	46.6	41.1	-104.8	-112	1.17333333333333
34702	Rodentia	Hystricidae	Hystricinae	Hystrix	pumila	Hystrix pumila	NA	NA	NA	Hystrix pumila	1	1	0	0.05	0.05	0	0	0	9.2	9.2	118.2	118.2	0
25885	Artiodactyla	Anthracotheriidae	Microbunodontinae	Microbunodon	breviceps	Microbunodon breviceps	NA	bra	R2300	Microbunodon breviceps	1	1	0	23.13	23.13	0	0	0	50.8	50.8	7.3	7.3	0
82272	Rodentia	Muridae	Murinae	Arvicanthis	niloticus	Arvicanthis niloticus	NA	NA	NA	Arvicanthis niloticus	3	1	0.83	1.47	0.64	0	0	0	-3	-3	35.4	35.3	0.35
34646	Afrosoricida	Tenrecidae	Tenrecinae	Echinops	telfairi	Echinops telfairi	NA	NA	NA	Echinops telfairi	2	1	0	0.01	0.01	0.07651341	0.06006302685	0.276610574635172	-22.9	-25.2	46.6	43.9	0
25190	Artiodactyla	Bovidae		Praeovibos	priscus	Praeovibos priscus	NA	hyp	L2220	Praeovibos priscus	3	3	0.41	0.93	0.52	2.25806967	1.77258469095	1.50268748247931	49.9	37.6	14.1	-0.8	0.29
84638	Notoungulata	Isotemnidae	NA	Periphragnis	vicentei	Periphragnis vicentei	NA	NA	NA	Periphragnis vicentei	1	1	0	32	32	0	0	0	-35	-35	-70.4	-70.4	0
26892	Artiodactyla	Mixtotheriidae		Mixtotherium	cuspidatum	Mixtotherium cuspidatum	NA	NA	NA	Mixtotherium cuspidatum	1	1	0	36.77	36.77	0	0	0	44.2	44.2	6.7	6.7	0
81501	Perissodactyla	Brontotheriidae	Dolichorhininae	Metarhinus	abboti	Metarhinus abboti	338251	bra	LM220	Metarhinus abboti	1	1	0	44.08	44.08	0	0	0	40	40	-110	-110	0
34337	Rodentia	Muridae	Copemyinae	Schizocricetodon	huerzeleri	Schizocricetodon huerzeleri	NA	NA	NA	Schizocricetodon huerzeleri	1	1	0	10.55	10.55	0	0	0	47.4	47.4	7.6	7.6	0
35220	Artiodactyla	Hippopotamidae	NA	Hippopotamus	creutzburgi	Hippopotamus creutzburgi	NA	NA	R2200	Hippopotamus creutzburgi	1	1	0	0.96	0.96	0	0	0	35.1	35.1	25.6	25.6	0
82260	Rodentia	Muridae	Arvicolinae	Mimomys	bilikeensis	Mimomys bilikeensis	NA	NA	NA	Mimomys bilikeensis	1	1	0	3.89	3.89	0	0	0	31.6	31.6	79.8	79.8	0
84340	Carnivora	Odobenidae	NA	Pontolis	magnus	Pontolis magnus	NA	NA	NA	Pontolis magnus	1	1	0	6.29	6.29	0	0	0	43.4	43.4	-124.2	-124.2	0
32652	Carnivora	Hyaenidae	Hyaeninae	Crocuta	dietrichi	Crocuta dietrichi	67990	NA	NA	Crocuta dietrichi	5	3	2.02	3.96	1.94	20.058588	15.74599158	4.47868150240671	33.6	-3.4	36.4	-7.6	0.48
33015	Macroscelidea	Macroscelididae		Elephantulus	antiquus	Elephantulus antiquus	NA	NA	NA	Elephantulus antiquus	1	1	0	3.96	3.96	0	0	0	-24.2	-24.2	29.2	29.2	0
82509	Rodentia	Heliscomyidae	NA	Akmaiomys	incohatus	Akmaiomys incohatus	NA	bra	NA	Akmaiomys incohatus	1	1	0	33	33	0	0	0	40.6	40.6	-103.4	-103.4	0
34683	Carnivora	Eupleridae	Euplerinae	Fossa	fossana	Fossa fossana	NA	NA	NA	Fossa fossana	1	1	0	0.01	0.01	0	0	0	-25.2	-25.2	46.6	46.6	0
26584	Rodentia	Theridomyidae		Columbomys	agustii	Columbomys agustii	NA	NA	NA	Columbomys agustii	1	1	0	24.21	24.21	0	0	0	40.9	40.9	-0.9	-0.9	0
25155	Eulipotyphla	Erinaceidae		Erinaceus	davidi	Erinaceus davidi	NA	NA	NA	Erinaceus davidi	1	1	0	0.19	0.19	0	0	0	50.8	50.8	5.7	5.7	0
32995	Carnivora	Herpestidae		Crossarchus	transvalensis	Crossarchus transvalensis	NA	NA	NA	Crossarchus transvalensis	1	1	0	1.29	1.29	0	0	0	-28	-28	26	26	0
25667	Carnivora	Canidae	Caninae	Canis	tamanensis	Canis tamanensis	NA	NA	NA	Canis tamanensis	1	1	0	1.55	1.55	0	0	0	45.2	45.2	36.6	36.6	0
32085	Perissodactyla	Rhinocerotidae		Hispanotherium	corcolense	Hispanotherium corcolense	NA	NA	L2222	Hispanotherium corcolense	1	1	0	16.8	16.8	0	0	0	40.5	40.5	-2.6	-2.6	0
32630	Carnivora	Ailuridae		Magerictis	imperialensis	Magerictis imperialensis	NA	NA	NA	Magerictis imperialensis	1	1	0	15.3	15.3	0	0	0	40.4	40.4	-3.7	-3.7	0
33280	Perissodactyla	Rhinocerotidae	Rhinocerotinae	Rhinoceros	palaeindicus	Rhinoceros palaeindicus	NA	bra	L2212	Rhinoceros palaeindicus	1	1	0	1.55	1.55	0	0	0	33.1	33.1	73.6	73.6	0
81176	Artiodactyla	Protoceratidae	Leptotragulidae	Leptoreodon	stocki	Leptoreodon stocki	NA	bra	L2220	Leptoreodon stocki	3	1	2.69	41.3	38.61	0.02722941	0.02137508685	0.165013363095235	36	34.3	-118.8	-120.1	1.79333333333333
25600	Eulipotyphla	Soricidae	Soricinae	Sorex	kennardi	Sorex kennardi	NA	NA	NA	Sorex kennardi	1	1	0	0.27	0.27	0	0	0	45.3	45.3	2.2	2.2	0
24097	Lagomorpha	Ochotonidae		Proochotona	eximia	Proochotona eximia	NA	NA	NA	Proochotona eximia	3	2	1.15	7.35	6.2	3.35328336	2.6323274376	1.83119724770435	52	46.4	77	28.4	0.575
83325	Rodentia	Sciuridae	Sciurinae	Paenemarmota	sawrockensis	Paenemarmota sawrockensis	NA	mes	NA	Paenemarmota sawrockensis	1	1	0	5.41	5.41	0	0	0	42.8	42.8	-97.7	-97.7	0
82570	Rodentia	Heteromyidae	Mioheteromyinae	Proheteromys	fedti	Proheteromys fedti	NA	mes	NA	Proheteromys fedti	2	1	0	28.88	28.88	0.0184815	0.0145079775	0.135946680724466	43.1	41.6	-102.3	-103.3	0
85505	Primates	Notharctidae	Cercamoniinae	Nievesia	sossisensis	Nievesia sossisensis	NA	NA	NA	Nievesia sossisensis	1	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
85876	Artiodactyla	Cebochoeridae		Gervachoerus	jaegeri	Gervachoerus jaegeri	NA	NA	NA	Gervachoerus jaegeri	1	1	0	44.09	44.09	0	0	0	50.1	50.1	6.8	6.8	0
80549	Cimolesta	Esthonychidae	Esthonychinae	Esthonyx	spatularis	Esthonyx spatularis	NA	bra	S2100	Esthonyx spatularis	1	1	0	55.2	55.2	0	0	0	39.7	39.7	-105	-105	0
22030	Rodentia	Muridae	Murinae	Micromys	praeminutus	Micromys praeminutus	NA	NA	NA	Micromys praeminutus	9	5	1.26	4.28	3.02	2.95519185	2.31982560225	1.71906714528549	50.5	38.8	23.9	3.4	0.63
83644	Eulipotyphla	Erinaceidae	NA	Entomolestes	grangeri	Entomolestes grangeri	NA	bra	NA	Entomolestes grangeri	1	1	0	48.95	48.95	0	0	0	41.7	41.7	-108.9	-108.9	0
33488	Artiodactyla	Suidae	Suinae	Hippopotamodon	sivalense	Hippopotamodon sivalense	NA	bra	R2200	Hippopotamodon sivalense	1	1	0	6.29	6.29	0	0	0	32.8	32.8	73.3	73.3	0
84798	Litopterna	Proterotheriidae	NA	Diadiaphorus	majusculus	Diadiaphorus majusculus	NA	bra	NA	Diadiaphorus majusculus	1	1	0	17	17	0	0	0	-51.1	-51.1	-69.1	-69.1	0
81517	Perissodactyla	Brontotheriidae		Sthenodectes	incisivum	Sthenodectes incisivum	438970	bra	LM220	Sthenodectes incisivum	2	1	2.59	46.67	44.08	0.02304027	0.01808661195	0.151790217076069	41.7	40	-108.9	-110	1.295
34023	Rodentia	Muridae	Cricetinae	Collimys	dobosi	Collimys dobosi	NA	NA	NA	Collimys dobosi	4	1	0	12.02	12.02	0	0	0	48	48	20.4	20.4	0
34426	Primates	Saadaniidae	NA	Saadanius	hijazensis	Saadanius hijazensis	NA	bra	NA	Saadanius hijazensis	1	1	0	30.86	30.86	0	0	0	27.2	27.2	49.5	49.5	0
83105	Rodentia	Muridae	Eumyinae	Eumys	latidens	Eumys latidens	NA	bra	NA	Eumys latidens	1	1	0	34.05	34.05	0	0	0	46.6	46.6	-112	-112	0
33453	Chiroptera	Rhinolophidae		Rhinolophus	lissiensis	Rhinolophus lissiensis	NA	NA	NA	Rhinolophus lissiensis	2	2	0.73	4.28	3.55	0.0209457	0.0164423745	0.144726293395499	49.9	48.2	17.9	16.9	0.365
32414	Artiodactyla	Giraffidae	Sivatheriinae	Hydaspitherium	megacephalum	Hydaspitherium megacephalum	NA	bra	L2220	Hydaspitherium megacephalum	3	2	3.2	6.29	3.09	0.1010322	0.079310277	0.317855627604735	32.8	30.8	77.4	73.3	1.645
26885	Rodentia	Theridomyidae		Pseudoltinomys	phosphoricus	Pseudoltinomys phosphoricus	NA	NA	NA	Pseudoltinomys phosphoricus	1	1	0	37.02	37.02	0	0	0	42.2	42.2	1	1	0
22556	Eulipotyphla	Talpidae		Desmana	crassidens	Desmana crassidens	NA	NA	NA	Desmana crassidens	1	1	0	3.02	3.02	0	0	0	46.6	46.6	18.2	18.2	0
24508	Carnivora	Mustelidae		Iberictis	buloti	Iberictis buloti	10526	NA	NA	Iberictis buloti	2	2	1.23	16.8	15.57	0.04004325	0.03143395125	0.200108095788251	43.9	41.4	1.8	0.5	0.615000000000002
82606	Rodentia	Heteromyidae	Perognathinae	Perognathus	dunklei	Perognathus dunklei	NA	mes	NA	Perognathus dunklei	1	1	0	6.39	6.39	0	0	0	39.2	39.2	-101.5	-101.5	0
85912	Embrithopoda	Stylolophidae		Stylolophus	minor	Stylolophus minor	26000	bra	NA	Stylolophus minor	1	1	0	55.18	55.18	0	0	0	32.8	32.8	-6.7	-6.7	0
81887	Pilosa	Mylodontidae		Glossotherium	garbani	Glossotherium garbani	NA	hys	L2020	Glossotherium garbani	1	1	0	3.77	3.77	0	0	0	21.1	21.1	-100.7	-100.7	0
34151	Carnivora	Viverridae	NA	Arctictis	binturong	Arctictis binturong	NA	NA	NA	Arctictis binturong	1	1	0	0.96	0.96	0	0	0	3.8	3.8	113.7	113.7	0
32695	Ptolemaiida	Kelbidae		Kelba	quadeemae	Kelba quadeemae	3157	NA	NA	Kelba quadeemae	3	1	3.25	20.05	16.8	0.00887112	0.0069638292	0.0941866232540481	0.4	-0.2	35.3	34.1	0.775000000000002
83420	Multituberculata	Eucosmodontidae	NA	Stygimys	jepseni	Stygimys jepseni	NA	bra	NA	Stygimys jepseni	2	1	0.64	63.01	62.37	0	0	0	46.6	46.6	-112	-112	0.32
34514	Eulipotyphla	Plesiosoricidae	NA	Butselia	biveri	Butselia biveri	NA	NA	NA	Butselia biveri	1	1	0	33.2	33.2	0	0	0	50.8	50.8	4.8	4.8	0
33247	Rodentia	Muridae	Murinae	Hadromys	loujacobsi	Hadromys loujacobsi	NA	NA	NA	Hadromys loujacobsi	1	1	0	1.55	1.55	0	0	0	33.1	33.1	73.6	73.6	0
28388	Artiodactyla	Suidae	Listriodontinae	Bunolistriodon	meidamon	Bunolistriodon meidamon	NA	bra	R2200	Bunolistriodon meidamon	1	1	0	13.72	13.72	0	0	0	40.2	40.2	33.5	33.5	0
23745	Eulipotyphla	Talpidae		Mygalea	jaegeri	Mygalea jaegeri	22	NA	NA	Mygalea jaegeri	2	1	5.3	20.6	15.3	0.00073926	0.0005803191	0.0271893361448933	48.7	48.4	10.2	10	2.65
34787	Carnivora	Canidae	NA	Protocyon	troglodytes	Protocyon troglodytes	NA	NA	NA	Protocyon troglodytes	1	1	0	0.6	0.6	0	0	0	-21.5	-21.5	-64.7	-64.7	0
80138	Carnivora	Miacidae		Miacis	washakius	Miacis washakius	NA			Miacis washakius	1	1	0	48.3	48.3	0	0	0	41.7	41.7	-108.9	-108.9	0
81164	Artiodactyla	Oromerycidae		Pipestoneia	douglassi	Pipestoneia douglassi	NA	bra	L2220	Pipestoneia douglassi	1	1	0	34.97	34.97	0	0	0	46.6	46.6	-112	-112	0
34165	Rodentia	Muridae	Myocricetodontinae	Dakkamys	barryi	Dakkamys barryi	NA	NA	NA	Dakkamys barryi	1	1	0	13	13	0	0	0	26.7	26.7	67.5	67.5	0
81534	Perissodactyla	Equidae	Hyracotheriinae	Orohippus	progressus	Orohippus progressus	NA	bra	R2300	Orohippus progressus	1	1	0	48.3	48.3	0	0	0	42.4	42.4	-109.4	-109.4	0
35208	Rodentia	Muridae	Arvicolinae	Terricola	daghestanicus	Terricola daghestanicus	NA	NA	NA	Terricola daghestanicus	3	2	0.35	0.36	0.01	0.00308025	0.00241799625	0.0555	44.8	42.3	44.1	44	0.16
80572	Taeniodonta	Stylinodontidae		Ectoganus	copei	Ectoganus copei	NA	hys		Ectoganus copei	2	1	1.79	56.79	55	0.09758232	0.0766021212	0.31238168960424	44.7	41.1	-104.8	-107	0.894999999999996
20791	Rodentia	Gliridae		Peridyromys	dehmi	Peridyromys dehmi	NA	NA	NA	Peridyromys dehmi	1	1	0	10.52	10.52	0	0	0	40.5	40.5	32.7	32.7	0
24323	Rodentia	Muridae	Arvicolinae	Cromeromys	irtyshensis	Cromeromys irtyshensis	NA	NA	NA	Cromeromys irtyshensis	2	2	0	2.2	2.2	5.06442384	3.9755727144	2.25042747939142	51.3	40.1	114.7	78	0
81663	Perissodactyla	Equidae	Equinae	Calippus	hondurensis	Calippus hondurensis	NA	hyp	L2323	Calippus hondurensis	4	3	0.36	8.33	7.97	3.49768548	2.7456831018	1.87021000959785	29.6	14.5	-81.6	-100.4	0.180000000000001
26612	Primates	Microsyopidae		Berruvius	gingerichi	Berruvius gingerichi	NA	NA	NA	Berruvius gingerichi	1	1	0	56.84	56.84	0	0	0	49	49	0.3	0.3	0
31665	Perissodactyla	Chalicotheriidae	Chalicotheriinae	Anisodon	wuduensis	Anisodon wuduensis	791566	NA	LM211	Anisodon wuduensis	1	1	0	5.78	5.78	0	0	0	33.6	33.6	104.8	104.8	0
24978	Proboscidea	Deinotheriidae		Prodeinotherium	pentapotamiae	Prodeinotherium pentapotamiae	4400000	bra	L2202	Prodeinotherium pentapotamiae	3	1	1.55	18.35	16.8	0	0	0	29	29	69.2	69.2	1.03333333333333
32843	Rodentia	Dipodidae		Protalactaga	sefriouii	Protalactaga sefriouii	NA	NA	NA	Protalactaga sefriouii	1	1	0	12.73	12.73	0	0	0	31	31	-7	-7	0
81805	Perissodactyla	Rhinocerotidae	Menoceratinae	Menoceras	barbouri	Menoceras barbouri	511951	bra	L2212	Menoceras barbouri	6	2	1.56	18.8	17.24	6.31722312	4.9590201492	2.5134086655377	43.1	21	-81.6	-104.8	0.510000000000002
28863	Eulipotyphla	Soricidae		Myosorex	robinsoni	Myosorex robinsoni	NA	NA	NA	Myosorex robinsoni	1	1	0	3.12	3.12	0	0	0	4.9	4.9	36	36	0
25078	Eulipotyphla	Erinaceidae		Postpalerinaceus	intermedius	Postpalerinaceus intermedius	NA	NA	NA	Postpalerinaceus intermedius	3	1	1.5	13.52	12.02	0.11939049	0.09372153465	0.345529289641269	45.6	43.9	5.2	-0.5	0.75
34475	Didelphimorphia	Didelphidae	NA	Peratherium	leptognatus	Peratherium leptognatus	NA	NA	NA	Peratherium leptognatus	1	1	0	31.73	31.73	0	0	0	41.9	41.9	1.7	1.7	0
84729	Cingulata	Dasypodidae	NA	Stegotherium	tessellatum	Stegotherium tessellatum	NA	NA	NA	Stegotherium tessellatum	1	1	0	17	17	0	0	0	-51.1	-51.1	-69.1	-69.1	0
29953	Rodentia	Muridae	Murinae	Apodemus	chevrieri	Apodemus chevrieri	NA	NA	NA	Apodemus chevrieri	2	1	1.3	1.52	0.22	0.33932034	0.2663664669	0.582512094295045	30.7	25.6	110.1	104.7	0.65
32336	Proboscidea	Mammutidae		Zygolophodon	chinjiensis	Zygolophodon chinjiensis	NA	bra	L3303	Zygolophodon chinjiensis	1	1	0	12.16	12.16	0	0	0	23.6	23.6	103.2	103.2	0
83112	Rodentia	Muridae	Eumyinae	Wilsoneumys	planidens	Wilsoneumys planidens	NA	bra	NA	Wilsoneumys planidens	3	1	0	33	33	0.04990005	0.03917153925	0.223383190952229	41.1	40.6	-96.7	-104.8	0
26560	Rodentia	Muridae	Pseudocricetodontinae	Pseudocricetodon	simplex	Pseudocricetodon simplex	NA	NA	NA	Pseudocricetodon simplex	3	1	1.71	28.03	26.32	0	0	0	40.9	40.9	-2.7	-2.7	0.57
26959	Rodentia	Muridae	Eucricetodontinae	Atavocricetodon	atavus	Atavocricetodon atavus	NA	NA	NA	Atavocricetodon atavus	2	1	1.33	31.73	30.4	0.0948717	0.0744742845	0.308012499746358	45.9	44.5	6	0.5	0.664999999999999
31182	Rodentia	Gliridae		Myoglis	larteti	Myoglis larteti	NA	NA	NA	Myoglis larteti	3	2	3.28	16.8	13.52	0.11643345	0.09140025825	0.341223460506455	50.1	47.4	12.4	8.9	1.64
84031	Primates	Notharctidae	Notharctinae	Cantius	torresi	Cantius torresi	NA	bra	NA	Cantius torresi	1	1	0	55.88	55.88	0	0	0	41.1	41.1	-104.8	-104.8	0
83444	Multituberculata	Taeniolabididae	NA	Taeniolabis	taoensis	Taeniolabis taoensis	NA	bra	NA	Taeniolabis taoensis	2	1	0	64.46	64.46	0.22337973	0.17535308805	0.472630648604172	41.1	36.2	-104.8	-108.5	0
34376	Rodentia	Gliridae	NA	Glirudinus	intermedius	Glirudinus intermedius	NA	NA	NA	Glirudinus intermedius	1	1	0	16.8	16.8	0	0	0	42.8	42.8	2.7	2.7	0
33402	Artiodactyla	Camelidae	Miolabinae	Paramiolabis	tenuis	Paramiolabis tenuis	NA	NA	NA	Paramiolabis tenuis	1	1	0	16.66	16.66	0	0	0	34.3	34.3	-117.5	-117.5	0
