"SIDNUM"	"ORDER"	"FAMILY"	"SUBFAMILY"	"GENUS"	"SPECIES"	"genusspecies"	"BODYMASS"	"TCRWNHT"	"CROWNTYP"	"sp_now"	"no_loc"	"no_countries"	"sp_duration"	"max_mid_age"	"min_mid_age"	"sp_area_square"	"sp_area_el"	"sp_range_width"	"sp_area_chull"	"sp_area_geosphere"	"max_lat"	"min_lat"	"max_long"	"min_long"	"duration_peak"
84579	Notoungulata	Notostylopidae	NA	Notostylops	murinus	Notostylops	NA	NA	NA	Notostylops	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84580	Notoungulata	Notostylopidae	NA	Homalostylops	parvus	Homalostylops	NA	NA	NA	Homalostylops	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84581	Notoungulata	Isotemnidae	NA	Anisotemnus	distentus	Anisotemnus	NA	NA	NA	Anisotemnus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84582	Notoungulata	Isotemnidae	NA	Isotemnus	primitivus	Isotemnus	NA	NA	NA	Isotemnus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84583	Notoungulata	Isotemnidae	NA	Pleurostylodon	modicus	Pleurostylodon	NA	NA	NA	Pleurostylodon	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84584	Notoungulata	Isotemnidae	NA	Thomashuxleya	rostrata	Thomashuxleya	80000	bra	NA	Thomashuxleya	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84585	Notoungulata	Notohippidae	NA	Plexotemnus	complicatissimus	Plexotemnus	NA	NA	NA	Plexotemnus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84586	Notoungulata	Archaeohyracidae	NA	Eohyrax	isotemnoides	Eohyrax	NA	NA	NA	Eohyrax	3	1	3	40.5	37.5	0.01897434	0.0148948569	0.137747377470499	0	0	-44.3	-45.7	-68.7	-69.8	2
84588	Notoungulata	Archaeopithecidae	NA	Archaeopithecus	rogeri	Archaeopithecus	NA	NA	NA	Archaeopithecus	2	1	3	40.5	37.5	0.01897434	0.0148948569	0.137747377470499	0	0	-44.3	-45.7	-68.7	-69.8	1.5
84589	Notoungulata	Interatheriidae	NA	Antepithecus	brachystephanus	Antepithecus	NA	NA	NA	Antepithecus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84590	Notoungulata	Interatheriidae	NA	Notopithecus	adapinus	Notopithecus	NA	NA	NA	Notopithecus	2	1	3	40.5	37.5	0.01897434	0.0148948569	0.137747377470499	0	0	-44.3	-45.7	-68.7	-69.8	1.5
84591	Notoungulata	Interatheriidae	NA	Transpithecus	obtentus	Transpithecus	NA	NA	NA	Transpithecus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84592	Notoungulata	Oldfieldthomasiidae	NA	Acoelodus	oppositus	Acoelodus	NA	NA	NA	Acoelodus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84593	Notoungulata	Oldfieldthomasiidae	NA	Oldfieldthomasia	furcata	Oldfieldthomasia	NA	NA	NA	Oldfieldthomasia	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84594	Notoungulata	Oldfieldthomasiidae	NA	Ultrapithecus	rutilans	Ultrapithecus	NA	NA	NA	Ultrapithecus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84595	Astrapotheria	Trigonostylopidae	NA	Albertogaudrya	unica	Albertogaudrya	NA	NA	NA	Albertogaudrya	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84596	Astrapotheria	Trigonostylopidae	NA	Trigonostylops	wortmani	Trigonostylops	3000	bra	NA	Trigonostylops	2	1	3	40.5	37.5	0.01897434	0.0148948569	0.137747377470499	0	0	-44.3	-45.7	-68.7	-69.8	1.5
85437	Sparassodonta	incertae sedis		Angelocabrerus	dates	Angelocabrerus	NA	NA	NA	Angelocabrerus	1	1	0	40.5	40.5	0	0	0	0	0	-45.7	-45.7	-68.7	-68.7	0
84759	Rodentia	Acaremyidae	NA	Acaremys	murinus	Acaremys	NA	NA	NA	Acaremys	5	1	2.87	19.87	17	0.03388275	0.02659795875	0.184072675864725	0	0	-45.6	-51.1	-68.6	-69.1	0.574000000000002
85220	Rodentia	Acaremyidae	NA	Galileomys	antelucanus	Galileomys	NA	NA	NA	Galileomys	1	1	0	19.87	19.87	0	0	0	0	0	-45.6	-45.6	-68.6	-68.6	0
85369	Rodentia	incertae sedis		Protadelphomys	latus	Protadelphomys	NA	NA	NA	Protadelphomys	1	1	0	19.87	19.87	0	0	0	0	0	-45.6	-45.6	-68.6	-68.6	0
85428	Sparassodonta	Hathliacynidae		Acyon	herrerae	Acyon	NA	NA	NA	Acyon	3	2	7.12	19.87	12.75	1.32660207	1.04138262495	1.15178212783495	0.0357308999999997	0.0596256281766233	-22	-51.1	-65.4	-69.1	2.125
85429	Sparassodonta	incertae sedis		Pseudothylacynus	rectus	Pseudothylacynus	NA	NA	NA	Pseudothylacynus	1	1	0	19.87	19.87	0	0	0	0	0	-45.6	-45.6	-68.6	-68.6	0
85430	Sparassodonta	Borhyaenidae		Acrocyon	riggsi	Acrocyon	NA	NA	NA	Acrocyon	2	1	2.87	19.87	17	0.03388275	0.02659795875	0.184072675864725	0	0	-45.6	-51.1	-68.6	-69.1	1.435
85433	Sparassodonta	Proborhyaenidae	Thylacosmilinae	Patagosmilus	indet.	Patagosmilus	NA	NA	NA	Patagosmilus	3	2	7.12	19.87	12.75	1.42480044	1.1184683454	1.19365004921878	0.32009958	0.256099577008402	-22	-45.6	-65.4	-70.3	2.28
25978	Primates	Adapidae		Microadapis	indet.	Microadapis	NA	NA	NA	Microadapis	2	1	0	44.09	44.09	0	0	0	0	0	44	44	4.4	4.4	0
25985	Artiodactyla	Dichobunidae		Eygalayodon	indet.	Eygalayodon	NA	NA	NA	Eygalayodon	1	1	0	44.09	44.09	0	0	0	0	0	44	44	4.4	4.4	0
25991	Primates	Paromomyidae		Arcius	indet.	Arcius	NA	NA	NA	Arcius	2	2	11.79	55.88	44.09	0.6505488	0.510680808	0.806566054331572	0	0	44	40	4.4	-8.8	5.895
26246	Condylarthra	Mioclaenidae		Abdounodus	hamdii	Abdounodus	NA	NA	NA	Abdounodus	1	1	0	60.4	60.4	0	0	0	0	0	32.8	32.8	-6.7	-6.7	0
26247	Condylarthra	Ocepeiidae		Ocepeia	daouiensis	Ocepeia	2900	bra	NA	Ocepeia	1	1	0	60.4	60.4	0	0	0	0	0	32.8	32.8	-6.7	-6.7	0
33790	Proboscidea	incertae sedis		Eritherium	azzouzorum	Eritherium	NA	NA	NA	Eritherium	1	1	0	60.4	60.4	0	0	0	0	0	32.8	32.8	-6.7	-6.7	0
85911	Creodonta	Hyaenodontidae		Lahimia	selloumi	Lahimia	NA	NA	NA	Lahimia	1	1	0	60.4	60.4	0	0	0	0	0	32.8	32.8	-6.7	-6.7	0
26233	Proboscidea	Numidotheriidae		Phosphatherium	escuilliei	Phosphatherium	NA	NA	NA	Phosphatherium	1	1	0	55.18	55.18	0	0	0	0	0	32.8	32.8	-6.7	-6.7	0
85909	Hyracoidea	Geniohyidae		Seggeurius	indet.	Seggeurius	NA	bra	NA	Seggeurius	1	1	0	55.18	55.18	0	0	0	0	0	32.8	32.8	-6.7	-6.7	0
85912	Embrithopoda	Stylolophidae		Stylolophus	minor	Stylolophus	26000	bra	NA	Stylolophus	1	1	0	55.18	55.18	0	0	0	0	0	32.8	32.8	-6.7	-6.7	0
84360	Carnivora	Odobenidae	NA	Pelagiarctos	thomasi	Pelagiarctos	NA	NA	NA	Pelagiarctos	2	1	0	14.89	14.89	0.0012321	0.0009671985	0.035101282027869	0	0	35.5	35.3	-118.5	-119	0
27572	Artiodactyla	Bovidae		Pliotragus	ardeus	Pliotragus	NA	mes	L2220	Pliotragus	8	6	8.44	9.4	0.96	2.84220828	2.2311334998	1.68588501387254	1.436197365	0.997103507595694	48.5	40.6	32.7	3.5	3.0275
27575	Pholidota	Manidae	Maninae	Manis	indet.	Manis	NA	NA	NA	Manis	9	4	2.71	2.72	0.01	81.90532602	64.2956809257	9.05015613235484	46.5795405	57.3438511926666	46	-26.1	118.2	26	1.464
86062	Eulipotyphla	Talpidae	Talpinae	Magnatalpa	fumamons	Magnatalpa	NA	NA	NA	Magnatalpa	1	1	0	5.26	5.26	0	0	0	0	0	36.4	36.4	-82.5	-82.5	0
86063	Eulipotyphla	Talpidae	Scalopini	Parascalops	grayensis	Parascalops	NA	NA	NA	Parascalops	3	2	0.98	5.26	4.28	17.8457364	14.008903074	4.22442142784074	0.252950130000008	0.325469718063255	50.6	36.4	19.5	-82.5	0.925
86064	Eulipotyphla	Talpidae	Scalopini	Mioscalops	indet.	Mioscalops	NA	NA	NA	Mioscalops	1	1	0	5.26	5.26	0	0	0	0	0	36.4	36.4	-82.5	-82.5	0
86065	Eulipotyphla	Talpidae		Neurotrichus	indet.	Neurotrichus	NA	NA	NA	Neurotrichus	7	2	3.06	5.26	2.2	18.67333797	14.65857030645	4.32126578330933	0.35429035499999	0.300851227596471	51.1	36.4	20.6	-82.5	1.9175
22953	Artiodactyla	Bovidae		Helladorcas	geraadsi	Helladorcas	NA	mes	L2220	Helladorcas	4	2	2.7	10.05	7.35	0.7121538	0.559040733	0.84389205470842	0.127091115000001	0.0898275361934918	46.9	38.4	29.8	23	1.826
85462	Chiroptera	Vespertilionidae		Otonycteris	rummeli	Otonycteris	NA	NA	NA	Otonycteris	3	2	2.62	12.02	9.4	1.21423455	0.95317412175	1.10192311437777	0.0748500749999992	0.0515648645936034	49.6	45.1	27.1	5.2	1.615
85463	Chiroptera	Vespertilionidae	Vespertilioninae	Eptenonnus	gritsevensis	Eptenonnus	NA	NA	NA	Eptenonnus	1	1	0	11.32	11.32	0	0	0	0	0	49.6	49.6	27.1	27.1	0
33596	Perissodactyla	Rhinocerotidae		Shansirhinus	ringstromi	Shansirhinus	1134956	mes	L2212	Shansirhinus	5	1	3.25	6.25	3	1.64288214	1.2896624799	1.28174964014038	0.594673065	0.471890133504005	37	25.7	113	101.2	1.625
81885	Pilosa	Mylodontidae		Thinobadistes	segnis	Thinobadistes	NA	hys	L2020	Thinobadistes	6	1	1.1	8.33	7.23	1.88622189	1.48068418365	1.37339793577827	0.274881509999998	0.212859429912989	36.2	28.1	-81.6	-100.5	0.246666666666666
81033	Artiodactyla	Tayassuidae	Tayassuinae	Mylohyus	longirostris	Mylohyus	NA	bra	L2202	Mylohyus	10	1	6.98	8.33	1.35	8.9265645	7.0073531325	2.98773568108024	0.892718054999999	0.513482813324652	44.9	27.4	-81.6	-123	2.53833333333333
81206	Artiodactyla	Protoceratidae	Synthetoceratinae	Synthetoceras	tricornatus	Synthetoceras	393000	mes	L2220	Synthetoceras	6	1	3.87	11.1	7.23	1.52718795	1.19884254075	1.23579446106543	0.655169175	0.589974310628223	35.1	28.4	-82.4	-100.9	3.1775
81470	Artiodactyla	Antilocapridae	Antilocaprinae	Hexameryx	simpsoni	Hexameryx	NA	hyp	L2220	Hexameryx	2	1	1.82	7.23	5.41	0.00024642	0.0001934397	0.0156977705423414	0	0	28.2	28.1	-81.6	-81.8	0.91
80296	Carnivora	Procyonidae	Procyoninae	Nasua	indet.	Nasua	NA			Nasua	2	1	1.64	5.41	3.77	0.77351238	0.6072072183	0.87949552585559	0	0	32.5	28.2	-81.8	-96.4	0.82
81469	Artiodactyla	Antilocapridae	Antilocaprinae	Subantilocapra	garciae	Subantilocapra	NA	hyp	L2220	Subantilocapra	1	1	0	5.41	5.41	0	0	0	0	0	28.2	28.2	-81.8	-81.8	0
81959	Artiodactyla	Cervidae	Odocoilini	Eocoileus	gentryorum	Eocoileus	NA	bra	L2220	Eocoileus	1	1	0	5.41	5.41	0	0	0	0	0	28.2	28.2	-81.8	-81.8	0
81873	Cingulata	Pampatheriidae		Holmesina	floridanus	Holmesina	NA	hys	L2020	Holmesina	17	3	2.63	3.27	0.64	7.47502749	5.86789657965	2.73404965024412	2.927777625	2.66676391376373	30.2	11.3	-70.2	-102.3	1.61666666666667
81874	Cingulata	Glyptodontidae		Glyptotherium	arizonae	Glyptotherium	NA	hys	L2020	Glyptotherium	16	2	0.45	2.21	1.76	5.4113832	4.247935812	2.32623799298352	2.984577435	2.57471442851112	35	20.6	-81.6	-112.1	0.405
82084	Carnivora	Felidae	Machairodontinae	Smilodon	gracilis	Smilodon	166341			Smilodon	11	4	3.75	3.77	0.02	45.0480402	35.362711557	6.71178368244984	14.2775748	14.4571299656438	33.4	-39	-61.6	-112.1	1.875
82124	Carnivora	Ursidae	Tremarctini	Arctodus	pristinus	Arctodus	NA			Arctodus	10	1	1.57	2.21	0.64	1.99168965	1.56347637525	1.41127235146162	0.361929374999999	0.28472589777627	33.4	28.1	-81.6	-112.1	0.963333333333333
35022	Rodentia	Geomyidae	Geomyinae	Orthogeomys	propinetis	Orthogeomys	NA	hys	NA	Orthogeomys	5	1	0.45	2.21	1.76	0.02168496	0.0170226936	0.14725814069178	0.0108424800000002	0.00958465765392438	29.6	27.4	-81.6	-82.4	0.385714285714286
35051	Rodentia	Caviidae	Hydrochoerinae	Hydrochoerus	holmesi	Hydrochoerus	NA	NA	NA	Hydrochoerus	3	1	2.11	2.21	0.1	2.24956818	1.7659110213	1.4998560530931	0.305684009999999	0.236233644855064	33.2	28.1	-81.6	-117.4	1.055
81883	Pilosa	Megatheriidae		Eremotherium	eomigrans	Eremotherium	5000000	hys	L2020	Eremotherium	12	1	1.57	2.21	0.64	0	0	0	0	0	28.1	28.1	-81.6	-81.6	1.04333333333333
81951	Proboscidea	Gomphotheriidae		Cuvieronius	tropicus	Cuvieronius	NA	mes	R3300	Cuvieronius	23	3	3.17	3.77	0.6	33.40568088	26.2234594908	5.77976477722061	9.399136455	8.28591638883099	35.7	-21.5	-64.7	-112.1	1.51666666666667
35038	Chiroptera	Phyllostomidae	Desmodontinae	Desmodus	archaeodaptes	Desmodus	NA	bra	NA	Desmodus	3	1	0.86	2.21	1.35	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0.423333333333333
80530	Carnivora	Felidae	Felinae	Miracinonyx	inexpectatus	Miracinonyx	27542			Miracinonyx	5	1	0.86	2.21	1.35	1.72580247	1.35475493895	1.31369801324353	0	0	35	28.1	-81.6	-101.9	0.598
81877	Cingulata	Pachyarmatheriidae		Pachyarmatherium	leiseyi	Pachyarmatherium	NA	hys	L2020	Pachyarmatherium	8	1	0.86	2.21	1.35	0.00406593	0.00319175505	0.0637646453765721	0	0	28.1	27.8	-81.6	-82.7	0.48125
82070	Carnivora	Canidae	Caninae	Theriodictis	floriadanus	Theriodictis	NA			Theriodictis	2	1	0	2.21	2.21	0.00689976	0.0054163116	0.0830647939863815	0	0	28.1	27.4	-81.6	-82.4	0
83880	Chiroptera	Vespertilionidae	Vespertilioninae	Corynorhinus	sp.	Corynorhinus	NA	bra	NA	Corynorhinus	1	1	0	2.21	2.21	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
83881	Chiroptera	Vespertilionidae	Vespertilioninae	Perimyotis	sp.	Perimyotis	NA	bra	NA	Perimyotis	1	1	0	2.21	2.21	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
83232	Rodentia	Muridae	Arvicolinae	Atopomys	salvelinus	Atopomys	NA	hyp	NA	Atopomys	2	1	0.45	2.21	1.76	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0.225
81888	Pilosa	Mylodontidae		Paramylodon	harlani	Paramylodon	NA	hys	L2020	Paramylodon	4	1	0	1.35	1.35	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
82111	Carnivora	Mephitidae	Mephitini	Conepatus	leuconotus	Conepatus	3500			Conepatus	2	2	0.04	0.64	0.6	10.32795504	8.1074447064	3.21371359022549	0	0	28.1	-21.5	-64.7	-81.6	0.02
81203	Artiodactyla	Protoceratidae	Synthetoceratinae	Prosynthetoceras	texanus	Prosynthetoceras	59000	mes	L2220	Prosynthetoceras	10	1	5.12	18.8	13.68	5.16188295	4.05207811575	2.27197776177497	0.68307624	0.813371659768986	38.6	28.1	-81.6	-121.5	2.63
82979	Rodentia	Cylindrodontidae	NA	NewgenusA	new sp. a	NewgenusA	NA	bra	NA	NewgenusA	4	1	13.78	55.08	41.3	0.89351892	0.7014123522	0.945261297208343	0.265455944999999	0.240518937837433	32.5	27.6	-88.5	-103.3	6.068
81239	Artiodactyla	Camelidae		Nothokemas	floridanus	Nothokemas	NA	bra	L2220	Nothokemas	5	1	1.56	18.8	17.24	0.41090535	0.32256069975	0.641018993478352	0.135161369999999	0.10558678205769	30.4	28.1	-81.6	-96.1	0.453333333333337
81280	Artiodactyla	Camelidae		Australocamelus	orarius	Australocamelus	161067	mes	L2220	Australocamelus	3	1	4.24	17.92	13.68	0.68307624	0.5362148484	0.826484264822991	0.0121977900000015	0.0105829564247451	36	30.4	-96.1	-106	2.376
81841	Proboscidea	Gomphotheriidae		Blancotherium	buckneri	Blancotherium	NA	bra	R3300	Blancotherium	1	1	0	11.1	11.1	0	0	0	0	0	28.4	28.4	-97.7	-97.7	0
81998	Artiodactyla	Merycoidodontidae	Ticholeptinae	Phenacocoelus	luskensis	Phenacocoelus	NA	bra	L2220	Phenacocoelus	1	1	0	18.8	18.8	0	0	0	0	0	29.6	29.6	-82.4	-82.4	0
81009	Artiodactyla	Tayassuidae	Hesperhyinae	Floridachoerus	olseni	Floridachoerus	NA	bra	R2M00	Floridachoerus	1	1	0	17.24	17.24	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
83860	Chiroptera	Natalidae	NA	Primonatalus	prattae	Primonatalus	NA	bra	NA	Primonatalus	1	1	0	17.24	17.24	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
83866	Chiroptera	Vespertilionidae	NA	Miomyotis	floridanus	Miomyotis	NA	bra	NA	Miomyotis	1	1	0	17.24	17.24	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
83867	Chiroptera	Vespertilionidae	NA	Suaptenos	whitei	Suaptenos	NA	bra	NA	Suaptenos	1	1	0	17.24	17.24	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
83868	Chiroptera	Vespertilionidae	NA	Karstala	silva	Karstala	NA	bra	NA	Karstala	1	1	0	17.24	17.24	0	0	0	0	0	28.1	28.1	-81.6	-81.6	0
28367	Artiodactyla	Giraffidae		Macedonitherium	martinii	Macedonitherium	NA	NA	L2220	Macedonitherium	1	1	0	3.02	3.02	0	0	0	0	0	38.3	38.3	30.2	30.2	0
21751	Perissodactyla	Rhinocerotidae		Ningxiatherium	longirhinus	Ningxiatherium	3095299	hyp	L2212	Ningxiatherium	3	1	0	10.35	10.35	0.03979683	0.03124051155	0.199491428387287	0	0	37.5	35.8	105.7	103.8	0
22796	Eulipotyphla	Soricidae		Similisorex	orlovi	Similisorex	50	bra	NA	Similisorex	2	1	0	6.2	6.2	0.20403576	0.1601680716	0.451703176876143	0	0	52	50.2	77	67.8	0
22808	Artiodactyla	Bovidae		Parapseudotragus	taurica	Parapseudotragus	NA	NA	L2220	Parapseudotragus	2	1	0	6.2	6.2	0.20403576	0.1601680716	0.451703176876143	0	0	52	50.2	77	67.8	0
23031	Carnivora	Phocidae		Semantor	macrurus	Semantor	NA	NA	NA	Semantor	2	1	0	6.2	6.2	0.20403576	0.1601680716	0.451703176876143	0	0	52	50.2	77	67.8	0
31377	Artiodactyla	Bovidae	Caprinae	Myotragus	balearicus	Myotragus	NA	hyp	L2220	Myotragus	3	1	0	0.96	0.96	0	0	0	0	0	39.5	39.5	3	3	0
31380	Artiodactyla	Bovidae	Caprinae	Insulotragus	antiquus	Insulotragus	NA	mes	L2220	Insulotragus	2	1	0	0.96	0.96	0	0	0	0	0	39.5	39.5	3	3	0
85512	Rodentia	Thryonomyidae		Protohummus	dango	Protohummus	NA	NA	NA	Protohummus	1	1	0	7.42	7.42	0	0	0	0	0	24.1	24.1	53.1	53.1	0
22363	Carnivora	Mustelidae		Cyrnaonyx	antiqua	Cyrnaonyx	20000	NA	NA	Cyrnaonyx	2	2	1.95	3.02	1.07	0.7491168	0.588056688	0.865515337819036	0	0	52	48.2	20	4	0.975
24045	Rodentia	Sciuridae		Ratufa	indet.	Ratufa	NA	NA	NA	Ratufa	8	6	16.79	16.8	0.01	69.46419627	54.52939407195	8.33451835860957	20.44115505	10.3157283161101	50.9	3.8	118.2	-1.5	7.7
34596	Diprotodontia	Macropodidae	Sthenurinae	Archaeosimos	indet.	Archaeosimos	NA	NA	NA	Archaeosimos	2	1	0.42	4.38	3.96	0.4386276	0.344322666	0.662289664723828	0	0	-28.8	-37.7	142	138	0.21
85201	Primates	Hominidae	Hispanopithecini	Danuvius	guggenmosi	Danuvius	24000	bra	NA	Danuvius	1	1	0	11.77	11.77	0	0	0	0	0	47.9	47.9	10.6	10.6	0
85202	Eulipotyphla	Soricidae	NA	Paenesorex	indet.	Paenesorex	NA	NA	NA	Paenesorex	6	1	0.64	12.02	11.38	0.00813186	0.0063835101	0.0901768262914592	0	0	49	47.9	11.2	10.6	0.385
85713	Carnivora	Mustelidae	Lutrinae	Vishnuonyx	neptuni	Vishnuonyx	NA	NA	NA	Vishnuonyx	3	2	4.78	11.77	6.99	14.74010514	11.5709825349	3.83928445677056	0.384045570000001	0.323248032737828	47.9	0.8	36	10.6	3.4225
30022	Carnivora	Viverridae	Paradoxurinae	Paradoxurus	hermaphroditus	Paradoxurus	NA	NA	NA	Paradoxurus	13	5	1.47	1.48	0.01	3.37743252	2.6512845282	1.8377792359258	2.156359815	2.12413866952297	23.4	-7.4	110.3	101.4	0.3875
29597	Primates	Cercopithecidae	Papionini	Semnopithecus	indet.	Semnopithecus	NA	bra	NA	Semnopithecus	5	2	0.54	1.48	0.94	2.16948168	1.7030431188	1.47291604648738	0.0299400300000008	0.00526277665163721	22	15.8	106.5	78.1	0.005
33120	Scandentia	Tupaiidae		Palaeotupaia	indet.	Palaeotupaia	NA	NA	NA	Palaeotupaia	2	2	3.56	12.5	8.94	0.05926401	0.04652224785	0.243442005414021	0	0	32.8	31.5	76.6	72.9	1.78
85446	Primates	Krishnapithecidae		Krishnapithecus	krishnaii	Krishnapithecus	NA	bra	NA	Krishnapithecus	1	1	0	8.94	8.94	0	0	0	0	0	31.5	31.5	76.6	76.6	0
85687	Primates	Hominidae	Sugrivapithecini	Indopithecus	giganteus	Indopithecus	150000	NA	NA	Indopithecus	1	1	0	8.94	8.94	0	0	0	0	0	31.5	31.5	76.6	76.6	0
34426	Primates	Saadaniidae	NA	Saadanius	hijazensis	Saadanius	NA	bra	NA	Saadanius	1	1	0	30.86	30.86	0	0	0	0	0	27.2	27.2	49.5	49.5	0
24431	Eulipotyphla	Dimylidae		Cordylodon	haslachensis	Cordylodon	NA	NA	NA	Cordylodon	1	1	0	20.6	20.6	0	0	0	0	0	48.4	48.4	10	10	0
27002	Rodentia	Gliridae		Butseloglis	tenuis	Butseloglis	NA	NA	NA	Butseloglis	9	4	3.8	33.2	29.4	0.98568	0.7737588	0.992814182009907	0.381889395	0.277118716709033	50.8	40.8	7.2	-0.8	1.45
85627	Eulipotyphla	Dimylidae		Exoedaenodus	indet.	Exoedaenodus	NA	NA	NA	Exoedaenodus	1	1	0	24.21	24.21	0	0	0	0	0	48.4	48.4	9.9	9.9	0
29711	Carnivora	Ailuridae		Ailurus	fulgens	Ailurus	4900	NA	NA	Ailurus	2	1	0.53	0.61	0.08	0.04879116	0.0383010606	0.22088721103767	0	0	25.2	23.4	104.7	102.5	0.265
29874	Rodentia	Muridae	Arvicolinae	Eothenomys	melanogaster	Eothenomys	NA	NA	NA	Eothenomys	18	1	1.8	1.83	0.03	1.41383475	1.10986027875	1.18904783335238	0.4534128	0.40062379144796	31.9	23.4	118.2	104.7	0.314
31780	Rodentia	Muridae	Arvicolinae	Huananomys	variabilis	Huananomys	NA	NA	NA	Huananomys	1	1	0	0.41	0.41	0	0	0	0	0	31.9	31.9	118.2	118.2	0
21726	Artiodactyla	Bovidae		Tossunnoria	pseudibex	Tossunnoria	NA	hyp	L2220	Tossunnoria	3	2	2.62	12.02	9.4	3.35069595	2.63029632075	1.83049063095117	0.386078535	0.495015233309681	39.6	35.9	103.7	30.2	1.31
21727	Artiodactyla	Bovidae		Tsaidamotherium	hedini	Tsaidamotherium	NA	hyp	L2220	Tsaidamotherium	2	1	1.18	10.58	9.4	0.10201788	0.0800840358	0.319402379452627	0	0	37.1	35.9	103.7	96.8	0.59
31477	Artiodactyla	Bovidae		Hezhengia	bohlini	Hezhengia	134376	mes	L2220	Hezhengia	2	1	1.15	9.4	8.25	0	0	0	0	0	35.9	35.9	103.8	103.7	0.574999999999999
31591	Carnivora	Mustelidae		Sinictis	dolicognathus	Sinictis	NA	NA	NA	Sinictis	7	4	7.85	9.4	1.55	8.49742407	6.67047789495	2.91503414559761	5.0787162	7.0576139510239	41	33.1	111.2	23.9	4.36
31614	Carnivora	Mustelidae		Melodon	majori	Melodon	8708	NA	NA	Melodon	11	2	5.77	12.02	6.25	14.89707468	11.6942036238	3.85967287214862	7.125295905	6.55694652799614	43.8	25.7	113.1	46.3	3.8225
32010	Artiodactyla	Bovidae		Lantiantragus	longirostralis	Lantiantragus	NA	mes	L2220	Lantiantragus	3	1	1.71	9.78	8.07	0.11729592	0.0920772972	0.342484919376022	0.00104728499999975	0.000933498082212685	35.9	34.2	109.3	103.7	0.874
21684	Rodentia	Diatomyidae		Diatomys	indet.	Diatomys	NA	NA	NA	Diatomys	11	3	4.3	19.2	14.9	9.74492532	7.6497663762	3.12168629429672	4.381162785	4.59947298200527	33.3	17.7	118.2	67.5	2.7
82223	Rodentia	Muridae	Myocricetodontinae	Sindemys	sehwanensis	Sindemys	NA	NA	NA	Sindemys	5	1	6.2	19.2	13	0	0	0	0	0	26.7	26.7	67.5	67.5	4.96
33837	Rodentia	Muridae	Myocricetodontinae	Dakkamyoides	lavocati	Dakkamyoides	NA	NA	NA	Dakkamyoides	7	1	3.5	18.4	14.9	0	0	0	0	0	26.4	26.4	67.8	67.8	0.5
82225	Rodentia	Muridae	Murinae	Antemus	mancharensis	Antemus	NA	NA	NA	Antemus	5	1	2.4	14.9	12.5	0.40215744	0.3156935904	0.634158844454605	0	0	32.8	26.4	72.9	67.8	1.92
82224	Rodentia	Thryonomyidae	NA	Kochalia	indet.	Kochalia	NA	NA	NA	Kochalia	5	1	3.5	18.4	14.9	0	0	0	0	0	26.4	26.4	67.8	67.8	1.4
33834	Rodentia	Muridae	Megacricetodontinae	Punjabemys	downsi	Punjabemys	NA	NA	NA	Punjabemys	5	1	1.9	14.9	13	0.00110889	0.00087047865	0.0333	0	0	26.7	26.4	67.8	67.5	1.52
31233	Rodentia	Gliridae		Microdryomys	indet.	Microdryomys	NA	NA	NA	Microdryomys	1	1	0	16.8	16.8	0	0	0	0	0	40.7	40.7	33.9	33.9	0
32818	Rodentia	Muridae		Malacothrix	typica	Malacothrix	NA	NA	NA	Malacothrix	7	1	3.89	3.96	0.07	1.22815728	0.9641034648	1.10822257692216	0.10694628	0.0945642734383278	-24.1	-33	29.2	18	2.25
32920	Rodentia	Muridae	Gerbillinae	Desmodillus	auricularis	Desmodillus	NA	NA	NA	Desmodillus	4	1	3.68	3.75	0.07	0.83314602	0.6540196257	0.912768327671376	0.0381950999999999	0.026095111712022	-26.1	-33	27.8	18	1.63333333333333
