"species"	"hexcount"	"area"
"Soricomys"	"26"	"6.55898183737502"
"Spalacopus"	"93"	"33.8228996984639"
"Spalax"	"1596"	"1005.8055009805"
"Spelaeomys"	"25"	"6.70608070892799"
"Spermophilopsis"	"684"	"381.17237368243"
"Spermophilus"	"4876"	"2973.47681934768"
"Srilankamys"	"6"	"0.683191459945006"
"Steatomys"	"3338"	"2960.45165450687"
"Stenocephalemys"	"254"	"115.771540072738"
"Stochomys"	"899"	"472.693830176218"
"Stylodipus"	"1536"	"1352.37073674174"
"Sundamys"	"929"	"529.550759556112"
"Sundasciurus"	"1016"	"594.338371736018"
"Synaptomys"	"4581"	"3875.25792917343"
"Syntheosciurus"	"25"	"5.41591807932"
"Tachyoryctes"	"461"	"313.54803369066"
"Taeromys"	"123"	"51.556871242236"
"Tamias"	"2020"	"998.000250501712"
"Tamiasciurus"	"5135"	"4412.88982105008"
"Tamiops"	"2108"	"1383.15472865749"
"Tapecomys"	"15"	"8.85589102077999"
"Tarsomys"	"30"	"8.143708482276"
"Tateomys"	"19"	"5.44694911247099"
"Tatera"	"2286"	"1590.72262448915"
"Taterillus"	"3338"	"1758.11373050171"
"Thallomys"	"2818"	"1280.90825589619"
"Thalpomys"	"457"	"210.499891783439"
"Thamnomys"	"72"	"26.570508004502"
"Thaptomys"	"570"	"374.222259099"
"Thomasomys"	"505"	"496.04720963778"
"Thomomys"	"2292"	"1103.56551579211"
"Thrichomys"	"794"	"476.5582834155"
"Thryonomys"	"3556"	"2835.25403785991"
"Tokudaia"	"22"	"8.79620814747998"
"Tonkinomys"	"3"	"0.231664844778004"
"Toromys"	"210"	"245.625803625384"
"Transandinomys"	"494"	"515.211976610784"
"Trichys"	"679"	"326.547101291164"
"Trinomys"	"451"	"234.030463233865"
"Trogopterus"	"642"	"526.814046865432"
"Tryphomys"	"22"	"6.16108491207996"
"Tscherskia"	"1482"	"750.284718951803"
"Tylomys"	"509"	"533.81278469389"
"Tympanoctomys"	"195"	"112.06158031615"
"Typhlomys"	"576"	"282.881600486508"
"Uranomys"	"1963"	"1906.21538327385"
"Urocitellus"	"5521"	"13375.8656393458"
"Uromys"	"703"	"612.941668753575"
"Vandeleuria"	"1945"	"1082.5674758153"
"Vernaya"	"210"	"141.16118489608"
"Voalavo"	"62"	"43.02994596406"
"Volemys"	"17"	"4.615348178482"
"Wiedomys"	"388"	"180.09144757032"
"Wilfredomys"	"84"	"81.394460322054"
"Xaymaca"	"14"	"2.99020323007"
"Xenomys"	"16"	"2.85469980378599"
"Xenuromys"	"389"	"231.299544261673"
"Xeromys"	"79"	"467.408406589996"
"Xerospermophilus"	"1078"	"562.984958894204"
"Xerus"	"5440"	"4571.11429141608"
"Zapus"	"5031"	"3737.25723070304"
"Zelotomys"	"1746"	"858.95687676186"
"Zenkerella"	"170"	"54.19451205372"
"Zygodontomys"	"972"	"355.087122317772"
"Zygogeomys"	"12"	"2.46265564294001"
"Zyzomys"	"879"	"572.204752956"
